project_id,user_story,target,pbi_type,hu_q_score,defect_reasoning,is_atomic,pbi_type_encoded,Real_SP,Pred_SP,Abs_Error,Complexity,Pred_FIB,Level_Distance
10171280,APK size doubled after the update of RN - ### Summary The APK size has doubled with the latest RN update. We should investigate it and try to reduce it. ### Platform information Android,3,Bug,4.0,"El PBI describe un defecto claro relacionado con el aumento del tamaño del APK tras una actualización, lo que afecta la experiencia del usuario. La descripción es comprensible y se puede estimar, aunque podría beneficiarse de más contexto sobre el impacto en el rendimiento y los pasos para la investigación.",,0,3,2.932941611193098,0.06705838880690207,Pequeña (1-3 SP),3,0
278964,"On-demand DAST scan scheduler > Recurring schedules UI & text updates - ## Why are we doing this work This adds the ability to define recurring schedules for on-demand DAST scans. This is based on the work done in https://gitlab.com/gitlab-org/gitlab/-/issues/328752. ## Relevant links * [Epic](https://gitlab.com/groups/gitlab-org/-/epics/4876) * [Designs](https://gitlab.com/gitlab-org/gitlab/-/issues/225996) * ~backend counter part issue: https://gitlab.com/gitlab-org/gitlab/-/issues/330308 ## Non-functional requirements - [ ] Documentation: - [ ] Feature flag: - [ ] Performance: - [ ] Testing: ## Implementation plan - [x] In the DAST profiles library. - [x] Add a **Schedule** column. - [x] Show `-` for non-scheduled scans. - [x] Show the repeating option for recurring scans. - [x] When hovering the label, a tooltip shows all the details about the schedule (eg `Every month on the 22nd at 9:30 CDT`). - [x] Show the scheduled date for one-time scheduled scans. - [x] The tooltip provides info about the time: `13:00 CDT`. - [-] Change the delete modal's title to `Are you sure you want to delete this scan?`.",3,User Story,4.0,"El PBI describe claramente la funcionalidad que se va a implementar, enfocándose en la entrega de valor al usuario final al permitir la programación de escaneos DAST recurrentes. Sin embargo, hay omisiones triviales en los requisitos no funcionales y en la documentación que podrían mejorarse para una mayor claridad.",,3,3,2.3812307881173465,0.6187692118826535,Pequeña (1-3 SP),2,1
10171280,"(Bug) Notifications not loading properly - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary Users report notifications not loading properly in new release of the minds app Source (With video): https://www.minds.com/newsfeed/1361390102860795916",3,Bug,4.0,"El PBI describe un defecto específico relacionado con la carga de notificaciones en la aplicación, lo que afecta la experiencia del usuario. La descripción es clara y se proporciona un recurso adicional (video) para entender el problema. Sin embargo, podría beneficiarse de más detalles sobre el contexto y los pasos para reproducir el error.",,0,3,2.47192227989938,0.5280777201006202,Pequeña (1-3 SP),2,1
10171280,Newsfeed: Extremely Tall Images - an extremely tall image on the newsfeed makes it hard to navigate/scroll. This is handled well on the web by limiting the aspect ratio / height. but isn't quite handled on mobile. check https://www.minds.com/newsfeed/1280202767507394570 on mobile for reference,2,Bug,4.0,"El PBI describe un comportamiento anómalo en la visualización de imágenes en el newsfeed móvil, lo que afecta la usabilidad. Aunque se menciona un comportamiento esperado en la web, falta información sobre cómo se debe corregir el problema en móvil. Sin embargo, el problema es claro y se puede estimar, lo que justifica una calificación buena.",,0,2,2.5951407836139233,0.5951407836139233,Pequeña (1-3 SP),3,1
278964,"MR Merge Widget new Framework: Update merged, closed and ready to merge states - As a follow-up to changes made to the **<abbr title=""merge request"">MR</abbr> merge widget** in &amp;5589+, we need to adapt it to the [new framework design guidelines](https://design.gitlab.com/regions/merge-request-reports). **[:frame_photo: Design specs in Figma](https://www.figma.com/file/omvNuR8nn90V8hjVN78OQO/Adapt-MR-merge-widget-to-framework-%23347128?node-id=845%3A1298)** ### Summary of the changes 1. The `merged` and `closed` states have a unique style: 1. Their background color is `blue-50` or `red-50` respectively. 1. The background color of the details section is white. 1. The `ready to merge` state contents are responsive: 1. On `768px +` breakpoints, the checkboxes are **inline** and all items have `16px` spacing between them. 1. On `<768px` breakpoints, the checkboxes are **stacked** and all items have `8px` spacing between them. (Please beware of the dark mode of GitLab. Please take it for a spin.) ![Mockups](https://gitlab.com/groups/gitlab-org/-/uploads/18b1677eb9075feefc0c80c53801874a/image.png) See the epic for more context",2,User Story,4.0,"El PBI describe claramente los cambios necesarios en el widget de fusión, proporcionando detalles específicos sobre el diseño y el comportamiento esperado en diferentes resoluciones. Sin embargo, podría beneficiarse de una mayor claridad sobre el impacto en el usuario final y la justificación de por qué estos cambios son necesarios, lo que lo hace un poco menos que perfecto.",,3,2,2.1005665782902936,0.10056657829029358,Pequeña (1-3 SP),2,0
4456656,"Add new design-focused section to Pajamas - ## Purpose Create a new section in the Pajamas website to house DesignOps content and make the UI kit documentation more visible and structured. ### Proposed structure --- <small>**DesignOps**</small> - Component lifecycle - Pajamas UI Kit - _Sections from the current md file…_ - Release notes --- The content in https://gitlab.com/gitlab-org/gitlab-services/design.gitlab.com/-/blob/main/doc/pajamas-ui-kit.md to this section to break it out into sub pages, make it available in Pajamas search, and have better formatting for visuals.",2,User Story,4.0,"El PBI describe claramente la creación de una nueva sección en el sitio web de Pajamas, lo que entrega valor directo al usuario final al mejorar la visibilidad y estructura de la documentación del UI kit. Sin embargo, carece de detalles sobre cómo se medirá el éxito de esta implementación y no aborda completamente el contexto sistémico, lo que podría ser útil para el equipo de desarrollo.",,3,2,3.5405510195471206,1.5405510195471206,Pequeña (1-3 SP),3,1
278964,"Can't run an on-demand scans in a blank project - When creating a blank project in GitLab, the Git repository is an empty shell without any branch, which makes it impossible to run an on-demand scan, as they need to be associated with a branch. With the recently implemented branch selection feature, this results in an empty ref selector being displayed in the UI, without any options to select from. This can be seen in the `dast-saved-scans-testing` test project: https://gitlab.com/gitlab-org/security-products/dast-saved-scans-testing/-/on_demand_scans/new ![Screen_Shot_2021-03-16_at_9.53.50_AM](/uploads/8301bd53b3e8e581d1f47e8b1cb342b3/Screen_Shot_2021-03-16_at_9.53.50_AM.png) What should we do in such case? * Should we loosen up the restrictions so that a DAST scan can be run without a branch? * Or block the access to the on-demand scans form altogether as long as no branch exists? * Something else? ### Proposal - Show error message, directing user to create a repository in order to run a scan ![select-branch-dropdown-no-branch](/uploads/d2c149f1b7a5e025bb68e7e7bde3061a/select-branch-dropdown-no-branch.png) ### Implementation plan - [ ] When no default branch is provided to the app, assume that no repository exists and show the error message.",2,Bug,4.0,"El PBI describe un defecto en la funcionalidad de escaneo bajo ciertas condiciones (proyecto vacío). Es claro y específico sobre el problema y su impacto en el usuario, aunque podría beneficiarse de una descripción más detallada sobre el contexto y las implicaciones de las decisiones propuestas.",,0,2,2.0737168088508215,0.07371680885082155,Pequeña (1-3 SP),2,0
278964,"Skip disabled features when importing a project from Gitea - When importing a project from Gitea some of the features like issues, issue comments or pull requests may be disabled. Because of that, currently there is a bug where import is failing, while it should just ignore a disabled feature and continue importing.",1,Bug,4.0,"El PBI describe un defecto específico en el proceso de importación desde Gitea, donde se produce un fallo al intentar importar características deshabilitadas. La descripción es clara y se entiende el impacto del bug, aunque podría beneficiarse de más detalles sobre el comportamiento esperado y los pasos para reproducirlo.",,0,1,2.963893186176797,1.9638931861767972,Pequeña (1-3 SP),3,2
21149814,"FE master pipeline failed - Master failed on https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3728961475 Created [a hotfix](https://gitlab.com/opengeoweb/opengeoweb/-/merge_requests/2230) but not sure this is the way. Strange thing was if running the failed test separately, it does work. Would be nice to revert the hotfix and fix the failing test at test level, instead of in the code",2,Bug,3.0,"El PBI describe un fallo en la pipeline de CI/CD, lo que indica un comportamiento anómalo. Sin embargo, carece de claridad sobre el impacto esperado y los pasos para reproducir el problema. Se necesita más contexto sobre la naturaleza del fallo y cómo se relaciona con el flujo de trabajo general.",,0,2,2.0707835680110684,0.07078356801106844,Pequeña (1-3 SP),2,0
21149814,FE: MUI5 TAF field labels don't fit when form is open in modal - ![image](/uploads/21645d63917cab226a6bdf8562dc2cbb/image.png),2,Bug,4.0,"El PBI describe un defecto visual en los campos de etiquetas de un formulario en un modal, lo que afecta la usabilidad. Es claro y específico, pero podría beneficiarse de más contexto sobre el impacto en el usuario final y los pasos para reproducir el problema.",,0,2,2.1698206523877186,0.1698206523877186,Pequeña (1-3 SP),2,0
10171280,"Check paywall layout - ### Summary Check the layout of the paywall, in some cases is not correctly displayed or it is not showing the correct messages ![image](/uploads/0ea7fdcd96705d6e7b443283885f8c1e/image.png) ![image](/uploads/a4a57ae2c57b05d6913c6ede87953d5a/image.png)",2,Bug,4.0,"El PBI describe un defecto en la visualización del paywall, lo que afecta la experiencia del usuario. Aunque se menciona que en algunos casos no se muestra correctamente, falta información sobre los escenarios específicos y el impacto en el usuario final. Sin embargo, es claro y estimable, lo que justifica una calificación buena.",,0,2,2.1132756853406587,0.11327568534065868,Pequeña (1-3 SP),2,0
10171280,(chore) check mobile password validator - Check that the password validation logic is the same as the front-end https://twitter.com/guacosa/status/1149550497725988864?s=19,1,Technical Task,4.0,"La tarea está claramente definida y se enfoca en verificar la lógica de validación de contraseñas, lo que es esencial para la coherencia entre el front-end y el back-end. Sin embargo, podría beneficiarse de más contexto sobre cómo se llevará a cabo la verificación y qué criterios específicos se utilizarán para determinar si la lógica es la misma.",,2,1,2.1188929992590295,1.1188929992590295,Pequeña (1-3 SP),2,1
